Frame	time	opcode_ch	bits
     40940	     2571.78	 W_A006	10023490e2d4f562906b6a5bbd5621caa9007b50
     40942	     2571.87	 W_A006	100234a0d62209902b37d2d9d286a3fc1e6433bd
     40944	     2571.91	 N_A00D	fa72007200005ba35b731b64005b8000200396
     40946	     2571.96	 W_A006	100234b041ae5db45d6633dae07abbf4c7f41aea
     40948	     2572.07	 W_A006	100234c0006fb27dd45a63d10a5add15df7bf58a
     40951	     2572.17	 W_A006	100234d04041e3483b3b23bf6cf447b629de9a5e
     40953	     2572.26	 W_A006	100234e0d35e01368531e6e68cff61b6031841d4
     40956	     2572.35	 W_A006	100234f087d44bc776bef3cdf84d93273e35ab09
     40957	     2572.40	 N_A00D	faa4007100005bce5b718564005b8000200396
     40958	     2572.40	 N_A011	129e0500
     40960	     2572.46	 W_A006	10023500ac912b88fa36b9fce376f5de51fb85fc
     40963	     2572.55	 W_A006	1002351060ced470dd5b41e9f46482d694ba13bb
     40965	     2572.64	 N_A011	129f0500
     40966	     2572.65	 W_A006	10023520cfb5442a4fd64edaaac17e914402bac2
     40969	     2572.75	 W_A006	1002353011c88a643b0b15cf94d1308fc6109f19
     40971	     2572.85	 W_A006	100235409b234423ef417be129e4a4a2efc6f70b
     40972	     2572.88	 N_A00D	fad6007200005bb45b6e5b64005b8000200396
     40974	     2572.89	 N_A011	129e0500
     40976	     2572.95	 W_A006	10023550f903717040beb3f44b67c0becfe78e31
     40978	     2573.04	 W_A006	100235600d202a785833c5c2bbef3076d65271fb
     40981	     2573.13	 N_A00D	faef007100005ba35b696d64005b8000200396
     40982	     2573.13	 N_A011	129f0500
     40983	     2573.14	 W_A006	100235701250a189a25bcfa1cd47c3608d646176
     40985	     2573.24	 W_A006	10023580183d94da40944fb4abc7a7726506fab6
     40988	     2573.34	 W_A006	10023590d8d79bf10de04636464ca8e9d8c74105
     40989	     2573.37	 N_A00D	fb08007100005bdf5b6dbb64005b8000200396
     40991	     2573.43	 W_A006	100235a0d799c3ed6245b7eb9ba8de5904352e31
     40994	     2573.53	 W_A006	100235b051307d1f009a84bd3aeac8e838b3a4ad
     40996	     2573.62	 N_A00D	fb21007100005bab5b740064005b8000200396
     40997	     2573.63	 W_A006	100235c054ba81357a7b63103d9d8a0c9b7e94c2
     41000	     2573.72	 W_A006	100235d02b2a5f929d3115c64c3e9d509b9a5659
     41002	     2573.82	 W_A006	100235e09fb99b40f4400331012416352a9ff1d3
     41004	     2573.91	 N_A00D	fb3a007100005bb45b654a64005b8000200396
     41006	     2573.92	 W_A006	100235f00138023de74221f0b3d2eef18eab7525
     41008	     2574.02	 W_A006	100236002e36b775a28cd63b05dbdf27c16588f9
     41011	     2574.11	 W_A006	10023610a10f4295aabdd14746b3b32aca4fa9bf
     41012	     2574.15	 N_A00D	fb53007200005bb45b6f7364005b8000200395
     41013	     2574.15	 N_A011	12a00500
     41015	     2574.21	 W_A006	100236206cbfbfc2bd7a71a5d3389001ddcc21f4
     41018	     2574.30	 W_A006	100236306c4b8686df52bba09b5c073ef573a7fd
     41020	     2574.40	 N_A011	129f0500
     41021	     2574.41	 W_A006	1002364036df695e435e9d76d770c92103f052db
     41024	     2574.51	 W_A006	10023650b41d3b534f532041ba60e726c87dfb8c
     41026	     2574.60	 W_A006	10023660781601d874417637681bc7149543d2fa
     41027	     2574.64	 N_A00D	fb85007100005bb45b69aa64005b8000200396
     41029	     2574.64	 N_A011	12a00500
     41031	     2574.70	 W_A006	10023670276afa946d07ab6f6dcfdec8d5d8544a
     41033	     2574.80	 W_A006	100236800eb402ed74f95691c5abab07c6636103
     41036	     2574.90	 W_A006	10023690fcb1d8a8b6ed2c9e9deca65cd74bd4c4
     41038	     2574.99	 W_A006	100236a0a265bd120288c5c1a085a4f72a937334
     41041	     2575.09	 W_A006	100236b0fb55b8fdf8bcab08b1925cde16b370f8
     41042	     2575.13	 N_A00D	fbb7007300005ba35b7ed364005b8000200396
     41044	     2575.19	 W_A006	100236c0994f754e03d09f152f75d55f42f699f3
     41047	     2575.28	 W_A006	100236d07e48248a16bfd1a55c77b7ef9aaccbab
     41049	     2575.37	 N_A00D	fbd0007100005b9a5b7b7e64005b8000200396
     41050	     2575.38	 W_A006	100236e089fa349ca3e3bb5da65b564deb80ac6a
     41053	     2575.48	 W_A006	100236f012a0fcf6ca85a73a1539cc192c087d7f
     41055	     2575.57	 W_A006	100237009651b23a56981222843ca58defad78f5
     41057	     2575.71	 N_A00D	fbe9007100005bbd5b766764005b8000200396
     41059	     2575.72	 W_A006	100237100e0471ff73b143be0dd04900340c5398
     41061	     2575.81	 W_A006	10023720645be3adf21e06caa9a25c3619e59bb2
     41063	     2575.86	 N_A00D	fc02007100005bc55b74e064005b8000200396
     41065	     2575.92	 W_A006	10023730050d9192f4f311bfde9915e99aa54e37
     41067	     2576.02	 W_A006	1002374083e5ce766c46ba5d74583f5e03c743a8
     41070	     2576.11	 W_A006	10023750cfc27e05553a9a48545a3ea8e4545266
     41072	     2576.21	 W_A006	10023760a2c324ba30911f76bca8d0ff21d6cdf8
     41075	     2576.31	 W_A006	100237701a82d1fd5be17ada6d3529c2a5810ffc
     41077	     2576.40	 W_A006	10023780312d9007f239012c1d786177ea7f37c5
     41080	     2576.50	 W_A006	10023790bf39a8c5d6bf93f54d6005d561dc6fe0
     41082	     2576.60	 W_A006	100237a0aee85a39dc59dacac0d740d6ae803e18
     41083	     2576.64	 N_A00D	fc4d007000005bab5b787964005b8000200396
     41085	     2576.64	 N_A011	12a20500
     41087	     2576.70	 W_A006	100237b0c5f5ebb39f6c1f43c678281781341239
     41089	     2576.80	 W_A006	100237c032c02f89b2c95636a79cbd8c9b65c3e3
     41092	     2576.88	 N_A011	12a10500
     41093	     2576.89	 W_A006	100237d011b159b08258657dd01bc7da0a7cbeed
     41095	     2576.99	 W_A006	100237e0075cfeebd4697264563fe0b5a59be39c
     41098	     2577.09	 W_A006	100237f072b14e6274356c72066afd432a1716f2
     41099	     2577.13	 N_A00D	fc7f007200005bc55b757d64005b8000200396
     41101	     2577.19	 W_A006	100238003ec4f1b066ec444f463a8d8dada2ccf2
     41104	     2577.28	 W_A006	10023810c105748dad90c7f3e32bafe72e1dde95
     41106	     2577.37	 N_A00D	fc98007200005bce5b710764005b8000200396
     41107	     2577.38	 W_A006	10023820fe3094db398a7c8b253fedba5e2441ee
     41110	     2577.48	 W_A006	10023830b136e73f4d40977ab72c44204ac4e297
     41112	     2577.58	 W_A006	1002384074db5418394d42787d6cdd3c4b8cb7fd
     41113	     2577.61	 N_A00D	fcb1007200005bab5b756a64005b8000200396
     41115	     2577.61	 N_A011	12a20500
     41117	     2577.68	 W_A006	100238502e51abf011efaa217885d2e8b8c6b71d
     41119	     2577.77	 W_A006	100238608104eb7bb634ab27bee8a9f23b959006
     41122	     2577.86	 N_A00D	fcca007200005bab5b7ff064005b8000200396
     41123	     2577.87	 W_A006	10023870c3ff7fcf97dd12853258db7fe5a2442e
     41124	     2577.91	 N_A011	12a30500
     41126	     2577.97	 W_A006	100238806eddfe1a2bb75c3dd307cf8b367a3728
     41129	     2578.06	 W_A006	100238903097ef834d0852081a3ad81c48afb053
     41130	     2578.10	 N_A00D	fce3007100005ba35b745364005b8000200396
     41132	     2578.16	 W_A006	100238a0325e8ca3e5de82d1701a3befd1fb15ce
     41135	     2578.26	 W_A006	100238b0bdf424a58a32ea82d9a324215696915c
     41137	     2578.36	 W_A006	100238c003daf94e07d204be6e7384877ceabe66
     41139	     2578.39	 N_A00D	fcfc007200005bdf5b6c0464005b8000200396
     41141	     2578.45	 W_A006	100238d03094d6a0e13ba8349cfff8ccba5ad983
     41143	     2578.55	 W_A006	100238e09097edbaa682a132518e34cd4e8b881b
     41146	     2578.64	 N_A00D	fd15007200005bb45b6f5464005b8000200396
     41147	     2578.64	 N_A011	12a20500
     41148	     2578.64	 W_A006	100238f09238e6b7877be6ee6bee6071c48eb94a
     41150	     2578.74	 W_A006	10023900fefc360e5a867b64b26ca1de61a297b3
     41153	     2578.84	 W_A006	100239104ebf951ac0b662f86dfe7eb07e254c9a
     41154	     2578.88	 N_A00D	fd2e007200005bd65b71ee64005b8000200396
     41156	     2578.93	 W_A006	10023920f722eeb953e294bfe0bd64c46e53b949
     41159	     2579.03	 W_A006	10023930f4bf8571b20da1be9025dba613e8c086
     41161	     2579.13	 W_A006	10023940e9b2055a5208b865b1dd5478b3ab72ae
     41164	     2579.23	 W_A006	10023950a0603215cf55106d4900f38588730e08
     41166	     2579.33	 W_A006	1002396048fc1364279cc26f97c9a0980fbb5fe4
     41167	     2579.37	 N_A00D	fd60007100005bbd5b640d64005b8000200396
     41169	     2579.37	 N_A011	12a30500
     41171	     2579.42	 W_A006	10023970ba65bc172e6ed63e0469cf493e1ec687
     41173	     2579.52	 W_A006	100239802b7f45144922df7d083e43d9b9b49cca
     41176	     2579.61	 N_A00D	fd79007300005bd65b756264005b8000200396
     41177	     2579.62	 W_A006	10023990ff5a0d5ec68a8da745ee3a2693623d3f
     41179	     2579.72	 W_A006	100239a0bf68508b3045cb056d09b64000763495
     41182	     2579.81	 W_A006	100239b0deeb38d7ea25bf24cea26c2cc81dca53
     41183	     2579.86	 N_A00D	fd92007200005bbd5b7ebc64005b8000200396
     41184	     2579.86	 N_A011	12a50500
     41186	     2579.91	 W_A006	100239c09a7c068bc086868f7e78f52b990b1f81
     41189	     2580.01	 W_A006	100239d09d5fe53c269e9fb426a68745b40ea993
     41191	     2580.10	 N_A00D	fdab007200005b9a5b760c64005b8000200396
     41192	     2580.10	 W_A006	100239e0139305bc7bf03f8721fc0e7bab4ca34e
     41194	     2580.15	 N_A011	12a40500
     41196	     2580.20	 W_A006	100239f05f10ee1d6f8f70d85e22d406e889b3df
     41198	     2580.30	 W_A006	10023a00785f1f6b5efc5b31020d59d5e8ff081b
     41201	     2580.39	 N_A00D	fdc4007300005bc55b7e2664005b8000200396
     41202	     2580.40	 W_A006	10023a10367dca6924a857f9f140f136335d637b
     41204	     2580.49	 W_A006	10023a20b1be4a27a8fc743866a4dad8a29278d6
     41207	     2580.59	 W_A006	10023a30465ac93897249690e361e8fedf6165a4
     41208	     2580.64	 N_A00D	fddd007100005bab5b73b864005b8000200396
     41210	     2580.70	 W_A006	10023a4063847828a64cbc32650209c93454d565
     41213	     2580.79	 W_A006	10023a500bc972cee41c1bcad6b80ea220efa02d
     41215	     2580.88	 N_A00D	fdf6007000005bc55b695064005b8000200396
     41216	     2580.88	 N_A011	12a30500
     41217	     2580.88	 W_A006	10023a609767837186740853bd2ee0fb773944a1
     41220	     2580.98	 W_A006	10023a70cbf43e0b11e7a48c79eebc5b87bc24e8
     41222	     2581.08	 W_A006	10023a80b16d46a0019dda3e12abd5c8793598d7
     41223	     2581.12	 N_A00D	fe0f007300005bb45b7bb164005b8000200396
     41226	     2581.18	 W_A006	10023a908ba8eb9ef62253b34a6607d2de77862e
     41228	     2581.28	 W_A006	10023aa05c93c9936efa15cf90402bb35ef20f37
     41231	     2581.37	 W_A006	10023ab01e703b4ba20936217e28cdb688f791b8
     41233	     2581.47	 W_A006	10023ac0f3f856f18524366a8af900c2aaf494b2
     41236	     2581.57	 W_A006	10023ad0f91269f2ac73504f0d59e5eae267b050
     41237	     2581.61	 N_A00D	fe41007400005bb45b772164005b8000200396
     41239	     2581.67	 W_A006	10023ae0f613b3d5e4dd264d185c14447d334215
     41242	     2581.77	 W_A006	10023af0a1af06ba024d4258ff33682a574e8817
     41244	     2581.86	 N_A00D	fe5a007100005bc55b82e764005b8000200396
     41245	     2581.86	 W_A006	10023b0043f6691f7c938017aa46e89cc13eda1b
     41248	     2581.96	 W_A006	10023b10ec90bac07a69b81699528391e89d2146
     41250	     2582.05	 W_A006	10023b20a1ee5d9bf06c1c267e2419fbede6679f
     41251	     2582.10	 N_A00D	fe73007000005bc55b6bff64005b8000200396
     41253	     2582.10	 N_A011	12a40500
     41255	     2582.15	 W_A006	10023b307b8b70370780fdee22b4202fd3a187d1
     41257	     2582.25	 W_A006	10023b40b537b50fb78ab71d038f444c44dec4b0
     41260	     2582.34	 N_A00D	fe8c007200005bce5b69ca64005b8000200396
     41261	     2582.35	 W_A006	10023b5005d798151a0164637a2cb7d234a0aa99
     41262	     2582.39	 N_A011	12a30500
     41264	     2582.45	 W_A006	10023b60a4be2178151b0dc8332d9f4c64af108f
     41267	     2582.55	 W_A006	10023b708720fef1caa92e4860bad15194c7437d
     41269	     2582.64	 N_A00D	fea5007100005bb45b6cd264005b8000200395
     41270	     2582.65	 W_A006	10023b80c6ec642f9c7da73c101e21df61a48156
     41273	     2582.74	 W_A006	10023b90ac6d2a228c1c47e5b2853958f4242c84
     41275	     2582.84	 W_A006	10023ba0936a7507b167420c8e4de8edac20d466
     41277	     2582.88	 N_A00D	febe007100005bc55b5c8264005b8000200396
     41279	     2582.94	 W_A006	10023bb016236e8e94b8a48d3a43ec63abc241e6
     41281	     2583.04	 W_A006	10023bc04133d741bd2ec25ea9a090449cfcebcb
     41284	     2583.12	 N_A011	12a20500
     41285	     2583.14	 W_A006	10023bd0394ad24f082241355609363a1ab9cb40
     41287	     2583.23	 W_A006	10023be065cd56974cc597c8fc40f3d2efc59751
     41290	     2583.33	 W_A006	10023bf0407d2c849c9e6d86634323be8350a424
     41291	     2583.37	 N_A00D	fef0007200005bab5b832264005b8000200396
     41293	     2583.43	 W_A006	10023c0026befc30c53dac052cc6b8980febffaa
     41296	     2583.52	 W_A006	10023c10f689c0fb034a1870115bb5db4fc3a35a
     41298	     2583.62	 W_A006	10023c20c08acaea8b7bb5fc0a35c6345c3b6ec7
     41301	     2583.72	 W_A006	10023c30df4c6040ba16d77ff056da362b1cf8e8
     41303	     2583.82	 W_A006	10023c4035dee4138531bdde395bab5ad1cb4e63
     41304	     2583.85	 N_A00D	ff22007100005bb45b6cab64005b8000200396
     41306	     2583.85	 N_A011	12a40500
     41308	     2583.91	 W_A006	10023c5051e3ef9cabb5b4138b50c580d23f96df
     41310	     2584.01	 W_A006	10023c603bc31222a7cecaff021fa452ba906f7d
     41313	     2584.10	 N_A00D	ff3b007000005b9a5b73cc64005b8000200396
     41314	     2584.11	 W_A006	10023c70d2d7f4974ee98fa83ab83c27f9dca264
     41316	     2584.20	 W_A006	10023c80003d5041b2967c46d540cb172cc6b11e
     41319	     2584.31	 W_A006	10023c904ae93459666d5b019342d89fad28dca5
     41320	     2584.34	 N_A00D	ff54007000005bc55b6f5b64005b8000200396
     41322	     2584.40	 W_A006	10023ca08fc74b6e1eba38b9eeae6a74228c6303
     41325	     2584.50	 W_A006	10023cb0f8c4e9a7943c9301d9da0743c2eb2c6e
     41327	     2584.60	 W_A006	10023cc0baa426d9c26e45a7aabb4a7c6e1524c7
     41329	     2584.63	 N_A00D	ff6d007200005bce5b7d3764005b8000200396
     41331	     2584.70	 W_A006	10023cd04631c43939cf05f19587bf7c462d1ca9
     41333	     2584.79	 W_A006	10023ce0001f8ed2b43e6eecb1f2b8a5b6f040a7
     41336	     2584.89	 W_A006	10023cf0ff116c3bc24407ac6f49aa37c55ab63c
     41338	     2584.99	 W_A006	10023d00a99bd0c49ac2f5b0739ff993785ccecc
     41341	     2585.08	 W_A006	10023d10cd7bc0275ffe456260f87f5fe8f2914c
     41342	     2585.12	 N_A00D	ff9f007100005b925b67ca64005b8000200396
     41343	     2585.12	 N_A011	12a40500
     41345	     2585.18	 W_A006	10023d2051c55fbdab617dd682f2d10b05026797
     41348	     2585.28	 W_A006	10023d30d39860c97f49b66dc92120858b72d03a
     41350	     2585.38	 W_A006	10023d40fef8ec7577e81fbb639fa1445311f74a
     41353	     2585.48	 W_A006	10023d50012e1ff7fd64536c99dc6a46bd830770
     41355	     2585.57	 W_A006	10023d60a102f03a3f1818af73cce09c87fcf075
     41357	     2585.61	 N_A00D	ffd1007200005bab5b62e964005b8000200396
     41359	     2585.66	 W_A006	10023d7059edd8eea8609c7cef59732f0115fda0
     41361	     2585.76	 W_A006	10023d8071b77e0bee182060bedd48625facf882
     41364	     2585.86	 W_A006	10023d90facd2d0e6fc6c6deaad8550f93074483
     41366	     2585.95	 W_A006	10023da09348c1f0fbb75cdca3aa449c216976ab
     41369	     2586.06	 W_A006	10023db09cfa74634af2128f911dcfa36d27596f
     41370	     2586.10	 N_A00D	0003007200005bbd5b6b5e64005b8000200396
     41371	     2586.10	 N_A011	12a50500
     41373	     2586.16	 W_A006	10023dc085534c3fbcfea9debf4697b8a115d9ba
     41376	     2586.26	 W_A006	10023dd01c09581633c763562da94dc534a39c7b
     41378	     2586.34	 N_A00D	001c007200005bbd5b6ede64005b8000200396
     41379	     2586.35	 W_A006	10023de0a4b6d0e290a2731b43809ccf5652a22c
     41382	     2586.45	 W_A006	10023df09bd5f053f66ada0ad146d94a22c5f801
     41384	     2586.54	 W_A006	10023e00f71e12ca6bcede3200ba93b7cf4da9c4
     41386	     2586.58	 N_A00D	0035007100005bc55b77c664005b8000200396
     41388	     2586.64	 W_A006	10023e10022fa026f582a0457745e2f2f31f0309
     41390	     2586.74	 W_A006	10023e201ed6b58e53e1ae6b82b2a46cb882f48d
     41393	     2586.84	 W_A006	10023e30d883d356efe690bad146542734d1bbde
     41394	     2586.88	 N_A00D	004e007100005bdf5b7b3964005b8000200396
     41395	     2586.88	 N_A011	12a60500
     41397	     2586.93	 W_A006	10023e40e9211124e4b31d1bbd5fd44844c41565
     41400	     2587.04	 W_A006	10023e50f2bdeb08581a2aecc5a8e73e9fa0c198
     41402	     2587.13	 W_A006	10023e607bd287121e74f75b232620c63bf9835e
     41405	     2587.23	 W_A006	10023e701ae8263c088f91316ee2dd16dfc2f44f
     41407	     2587.33	 W_A006	10023e80593a5654d26d4c5f1a12ac7edb248baa
     41409	     2587.36	 N_A00D	0080007200005bc55b7b1164005b8000200396
     41411	     2587.43	 W_A006	10023e90add82f697007d7f5e2220bfb8cec4278
     41413	     2587.52	 W_A006	10023ea01b7b206cedc8bc9e315cdca1935ed1ea
     41416	     2587.62	 W_A006	10023eb044715624dc0791dca63d7f01b0f819a6
     41418	     2587.71	 W_A006	10023ec035ccee714f954b268844ac785bbb7c72
     41421	     2587.81	 W_A006	10023ed0d58e9537ff7b595456d10453d0551b27
     41422	     2587.85	 N_A00D	00b2007300005bbd5b7a8d64005b8000200396
     41424	     2587.91	 W_A006	10023ee0c9afd1d5993c7b816c6c7b35d1906e0d
     41427	     2588.01	 W_A006	10023ef0aa7dd1953f33713777bfc5f317caa916
     41429	     2588.10	 N_A00D	00cb007200005bce5b813a64005b8000200396
     41430	     2588.11	 W_A006	10023f0029f2659644b7338af66e408ff3bf3a17
     41433	     2588.20	 W_A006	10023f102bb990ac7113074571a804e931757e9c
     41435	     2588.30	 W_A006	10023f20aa07b9ff254f358cdd3718d4227ee659
     41437	     2588.34	 N_A00D	00e4007200005bce5b8a1464005b8000200396
     41439	     2588.40	 W_A006	10023f30f38b401abe45649282d00bcd017a1674
     41441	     2588.50	 W_A006	10023f4088a37181e729540a89103f64efec268e
     41444	     2588.58	 N_A00D	00fd007200005bce5b74ea64005b8000200396
     41445	     2588.60	 W_A006	10023f50788fdb92ae6afca75597c88e71d15e02
     41447	     2588.70	 W_A006	10023f609d12405a879dbbe7a8b6c4112de81322
     41450	     2588.79	 W_A006	10023f70d7582d2da3c778755c4b18330f838ec7
     41451	     2588.83	 N_A00D	0116007100005bbd5b6ad464005b8000200396
     41453	     2588.89	 W_A006	10023f80ce7bc8c21c8558ccb1993221e1f70609
     41456	     2588.98	 W_A006	10023f90845ca5adb6d2f2ba535b6aa98d9f3579
     41458	     2589.08	 W_A006	10023fa0804a810eaae928ec6de9cbccfbce5114
     41461	     2589.18	 W_A006	10023fb0012b2912dab07970c4d4a57b3528fafe
     41463	     2589.28	 W_A006	10023fc07054b58c9e62f5044be74037ecc709e2
     41466	     2589.38	 W_A006	10023fd0d095d9663948260a8b0d168512cd8a4f
     41468	     2589.47	 W_A006	10023fe09a980b0ef81ef263e6d40f634a37f9bb
     41471	     2589.57	 W_A006	10023ff04810c623bd13ada0be0e84db70003d6a
     41472	     2589.61	 N_A00D	0161007200005b9a5b7dbd64005b8000200396
     41473	     2589.61	 N_A011	12a60500
     41475	     2589.67	 W_A006	10024000bb3396c4a86344d23d90f86be8fb3c76
     41478	     2589.76	 W_A006	10024010a1caf697aa10ef7c3cecb12ec6011b7a
     41480	     2589.86	 W_A006	10024020f7c191694ca400b91ba743418d5700d2
     41483	     2589.95	 W_A006	10024030b1d075738585945cf55c48749c38271b
     41485	     2590.06	 W_A006	1002404053c891e9785eddebba7e0fa3681390a8
     41487	     2590.09	 N_A00D	0193007200005bab5b759b64005b8000200396
     41489	     2590.16	 W_A006	100240505432bb1852a58d53316c4983da9c7574
     41491	     2590.25	 W_A006	10024060ac0a8c19251713e2f7cabb1e7929d983
     41494	     2590.34	 N_A00D	01ac007000005bce5b73c264005b8000200396
     41495	     2590.34	 N_A011	12a70500
     41496	     2590.35	 W_A006	1002407077cfe368f489c70aa08a4acdbc981e50
     41498	     2590.45	 W_A006	10024080d88a65b08520d78bf04fb2bf137d5ba8
     41501	     2590.54	 W_A006	100240907a4e430ff25d63208ead51308ab0c9eb
     41502	     2590.58	 N_A00D	01c5007100005bb45b76cd64005b8000200396
     41504	     2590.64	 W_A006	100240a067e4c76344def1bef93bf6a32924bde5
     41507	     2590.74	 W_A006	100240b0f60ec1d3ad704217a5769ac4123cc825
     41509	     2590.83	 N_A00D	01de007100005bc55b81b064005b8000200395
     41510	     2590.84	 W_A006	100240c02bf009b584239f951aaac01ac06e605c
     41512	     2590.87	 N_A011	12a80500
     41514	     2590.94	 W_A006	100240d0c62f9626f068135eb6facb91a814ea86
     41516	     2591.03	 W_A006	100240e0331f0a4a16d3633aa7c11d13e86eb96a
     41519	     2591.12	 N_A00D	01f7007000005bbd5b7c9c64005b8000200396
     41520	     2591.13	 W_A006	100240f0efb7beafc14aa12e71d3b7bc744131b1
     41522	     2591.23	 W_A006	10024100e0aa53a9aa224ac48f35186d03dc9a05
     41525	     2591.33	 W_A006	100241107d66ec3be835752e1743ccf5332efb9a
     41526	     2591.36	 N_A00D	0210007200005bab5b842364005b8000200396
     41527	     2591.36	 N_A011	12a70500
     41529	     2591.42	 W_A006	1002412072342c7b5783d39340d3616518123f9e
     41532	     2591.52	 W_A006	10024130837b7a41f2eb5bf16e41f9e6edea8075
     41534	     2591.62	 W_A006	10024140fb1771cb77f9181d9105b398fd31ed79
     41537	     2591.72	 W_A006	1002415049e3ae264600ddf816092bc00093ecbd
     41539	     2591.81	 W_A006	1002416045a4c605e1fc9f5b06888403768635d2
     41541	     2591.85	 N_A00D	0242007200005bc55b6abc64005b8000200396
     41543	     2591.90	 W_A006	10024170e9e3ca1e09300cf9249d07909863133c
     41545	     2592.01	 W_A006	100241807df53d0b6af62dadefc84f97c6ff1784
     41548	     2592.10	 W_A006	10024190ba0f9461b92d2ee280c0c4b87f2f5e7a
     41550	     2592.20	 W_A006	100241a0544a56f8f249946e6f65ddcffc6323a7
     41553	     2592.30	 W_A006	100241b01f9d8d299ecce5cc57e8cd16986e2fae
     41554	     2592.34	 N_A00D	0274007100005bab5b709464005b8000200396
     41555	     2592.34	 N_A011	12a80500
     41557	     2592.40	 W_A006	100241c09ff3418c0eb6f38bf8a06d886ed8f416
     41560	     2592.50	 W_A006	100241d0f91281cb3506cfec916371a899044fc1
     41562	     2592.58	 N_A00D	028d007100005bce5b725d64005b8000200396
     41563	     2592.58	 N_A011	12a90500
     41564	     2592.60	 W_A006	100241e0b4b1e468ac51d0a3bf28416085a07dfb
     41567	     2592.69	 W_A006	100241f09c7dad2467e268db61ab2142b5509f56
     41569	     2592.79	 W_A006	10024200cff93f96a492d74e3fff5b0545149663
     41571	     2592.83	 N_A00D	02a6007200005bc55b7fb064005b8000200396
     41572	     2592.87	 N_A011	12aa0500
     41574	     2592.89	 W_A006	10024210587ebbbaa2b570265f5e6f39c0f9539f
     41576	     2592.98	 W_A006	100242203375fe8ac34a219024ec170b7390755e
     41579	     2593.07	 N_A00D	02bf007200005bb45b730964005b8000200396
     41580	     2593.08	 W_A006	10024230a6e74ef11c91a6e54ff41c91a770ffc1
     41581	     2593.12	 N_A011	12a90500
     41583	     2593.18	 W_A006	100242406721baff2e8ba8f9ab9cdc741c093f6b
     41586	     2593.28	 W_A006	10024250136c684009c31aae745a676a49b6fe3a
     41588	     2593.36	 N_A00D	02d8007200005bbd5b740e64005b8000200396
     41589	     2593.37	 W_A006	100242601994a80bfa794d2d8c35b099c5e8ea67
     41592	     2593.47	 W_A006	10024270dfeb4134098a4758fb8833b4a69e0485
     41594	     2593.56	 W_A006	10024280883c487b9e8b735e253d59321ed5a55c
     41595	     2593.60	 N_A00D	02f1007200005ba35b6c2764005b8000200395
     41597	     2593.61	 N_A011	12a80500
     41599	     2593.67	 W_A006	10024290d57b5bedad26e75b067149b1acc65734
     41601	     2593.76	 W_A006	100242a03cf3413c1db493203eea1c7e87c74b1d
     41603	     2593.85	 N_A00D	030a007100005bb45b7ea064005b8000200396
     41605	     2593.91	 W_A006	100242b0693a2f803ca3228ecf2a9991d74601a4
     41607	     2594.01	 W_A006	100242c07437a96429a12e080559aac58be98b0f
     41610	     2594.09	 N_A011	12a90500
     41611	     2594.10	 W_A006	100242d0a1eac8d74a5ad5ef50f12c4c80b4b7c2
     41613	     2594.20	 W_A006	100242e04faa4603388d7fe2d2531f819b19ee30
     41616	     2594.30	 W_A006	100242f0cf55a6ddc1edf7e8951e43906c0268d9
     41617	     2594.34	 N_A00D	033c007200005bce5b73bd64005b8000200396
     41619	     2594.40	 W_A006	10024300ac99c3212e81a4465ddf55013a35cf3b
     41622	     2594.49	 W_A006	100243100559c72540b983b6307ea9e5c9ceea41
     41624	     2594.58	 N_A00D	0355007100005bb45b77ca64005b8000200396
     41625	     2594.59	 W_A006	10024320d43f7070c91e72bb6a91c060855243ea
     41628	     2594.69	 W_A006	100243303ec6c5a1b87b07fadcc500eb05eec5fd
     41630	     2594.78	 W_A006	10024340aa014a7e1faae67bc1867d1865e023a2
     41632	     2594.82	 N_A00D	036e007100005bbd5b784364005b8000200396
     41634	     2594.88	 W_A006	10024350da39c20985facca9633aeba2b602919f
     41636	     2594.98	 W_A006	1002436069c409cd425c35eba9939f38df6f7848
     41639	     2595.07	 N_A00D	0387007200005ba35b743964005b8000200396
     41640	     2595.08	 W_A006	100243701fc1a91ed4f9df8e2b0f9e320462aa38
     41641	     2595.12	 N_A011	12a80500
     41643	     2595.18	 W_A006	1002438035d66257fa29ca4e5f76635bc33c6639
     41646	     2595.27	 W_A006	10024390eef1d7757aff9c7c192d68276724d6f3
     41648	     2595.36	 N_A00D	03a0007300005bc55b67b864005b8000200396
     41649	     2595.36	 N_A011	12a70500
     41650	     2595.37	 W_A006	100243a08b3120eb70970b965f09bfafd6fc0399
     41653	     2595.47	 W_A006	100243b0f1019d578eb98ed81faec861f6d48814
     41655	     2595.57	 W_A006	100243c04bfef542a639f6e7618dd5bb6697d0a9
     41656	     2595.60	 N_A00D	03b9007200005bb45b6fff64005b8000200396
     41658	     2595.60	 N_A011	12a80500
     41660	     2595.66	 W_A006	100243d0b833a566bae4b5730f85c29bb25a72ba
     41662	     2595.76	 W_A006	100243e08a89e23b6002cab9780c94f44923e88f
     41665	     2595.85	 N_A011	12a90500
     41666	     2595.86	 W_A006	100243f0e9f447a6d092964dc5a2cb67aabf47d2
     41668	     2595.95	 W_A006	10024400bc212d57413fba6edcb877f95f540d5b
     41671	     2596.06	 W_A006	100244104a1f36cc4718accc3a6162af420809a7
     41672	     2596.09	 N_A00D	03eb007200005bbd5b630964005b8000200396
     41674	     2596.15	 W_A006	10024420e456a9c6edc20734531de6cb768d4c86
